API VERSION: 1.0
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / WWW_USER Fri Sep 11 04:04:24 2026 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : B.C. 1500-Dec-20 20:05:09.3650 TT      
Stop  time      : A.D. 1001-Dec-22 00:13:13.4630 TT      
Step-size       : 0 steps
*******************************************************************************
Target pole/equ : IAU_SUN                         {East-longitude positive}
Target radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6378.137             {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Gregorian
EOP file        : eop.260910.p261207                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-SEP-10. PREDICTS-> 2026-DEC-06
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
 Date__(TT)__HR:MN:SC.fff, , ,    ObsEcLon,   ObsEcLat,
b0120-Dec-20 23:56:26.729, , , 270.0000000,  0.0000731,
b0119-Dec-21 05:50:12.996, , , 270.0000000,  0.0000492,
b0118-Dec-21 11:34:39.285, , , 270.0000000, -0.0001143,
b0117-Dec-20 17:21:53.473, , , 270.0000000,  0.0000822,
b0116-Dec-20 23:16:03.845, , , 270.0000000, -0.0003269,
b0115-Dec-21 05:03:35.433, , , 270.0000000,  0.0000583,
b0114-Dec-21 10:54:59.698, , , 270.0000000, -0.0000096,
b0113-Dec-20 16:40:30.364, , , 270.0000000,  0.0000905,
b0112-Dec-20 22:26:14.752, , , 270.0000000,  0.0001509,
b0111-Dec-21 04:24:51.884, , , 270.0000000, -0.0001539,
b0110-Dec-21 10:13:04.269, , , 270.0000000,  0.0000707,
b0109-Dec-20 15:59:48.659, , , 270.0000000, -0.0002506,
b0108-Dec-20 21:53:43.689, , , 270.0000000, -0.0000153,
b0107-Dec-21 03:40:22.937, , , 270.0000000, -0.0000266,
b0106-Dec-21 09:33:12.178, , , 270.0000000,  0.0000737,
b0105-Dec-20 15:27:06.732, , , 270.0000000,  0.0001177,
b0104-Dec-20 21:16:28.736, , , 270.0000000, -0.0001824,
b0103-Dec-21 03:16:59.339, , , 270.0000000,  0.0001071,
b0102-Dec-21 09:04:18.244, , , 270.0000000, -0.0001645,
b0101-Dec-21 14:45:54.754, , , 270.0000000,  0.0000720,
b0100-Dec-21 20:38:44.428, , , 270.0000000, -0.0000681,
b0099-Dec-22 02:23:19.820, , , 270.0000000, -0.0001338,
b0098-Dec-22 08:09:42.328, , , 270.0000000,  0.0001437,
b0097-Dec-21 13:58:51.928, , , 270.0000000, -0.0001913,
b0096-Dec-21 19:38:17.557, , , 270.0000000,  0.0001714,
b0095-Dec-22 01:33:30.750, , , 270.0000000, -0.0000711,
b0094-Dec-22 07:23:07.303, , , 270.0000000,  0.0000141,
b0093-Dec-21 13:09:04.429, , , 270.0000000, -0.0000221,
b0092-Dec-21 19:10:28.071, , , 270.0000000, -0.0002975,
b0091-Dec-22 01:00:36.996, , , 270.0000000,  0.0000881,
b0090-Dec-22 06:50:08.673, , , 270.0000000, -0.0000554,
b0089-Dec-21 12:43:59.450, , , 270.0000000,  0.0002070,
b0088-Dec-21 18:28:25.841, , , 270.0000000,  0.0000153,
b0087-Dec-22 00:27:53.823, , , 270.0000000, -0.0000423,
b0086-Dec-22 06:19:26.180, , , 270.0000000, -0.0000048,
b0085-Dec-21 12:00:00.343, , , 270.0000000, -0.0002584,
b0084-Dec-21 17:54:41.568, , , 270.0000000,  0.0000386,
b0083-Dec-21 23:39:19.794, , , 270.0000000, -0.0001475,
b0082-Dec-22 05:25:57.205, , , 270.0000000,  0.0001700,
b0081-Dec-21 11:20:26.463, , , 270.0000000, -0.0000291,
b0080-Dec-21 17:04:48.865, , , 270.0000000, -0.0000852,
b0079-Dec-21 23:00:31.521, , , 270.0000000,  0.0001080,
b0078-Dec-22 04:49:51.531, , , 270.0000000, -0.0001467,
b0077-Dec-21 10:27:34.202, , , 270.0000000,  0.0001812,
b0076-Dec-21 16:23:09.062, , , 270.0000000, -0.0001870,
b0075-Dec-21 22:12:13.226, , , 270.0000000, -0.0000160,
b0074-Dec-22 03:56:58.297, , , 270.0000000,  0.0000457,
b0073-Dec-21 09:51:46.194, , , 270.0000000, -0.0001394,
b0072-Dec-21 15:35:04.985, , , 270.0000000,  0.0001804,
b0071-Dec-21 21:30:38.090, , , 270.0000000, -0.0001261,
b0070-Dec-22 03:27:55.476, , , 270.0000000,  0.0001008,
b0069-Dec-21 09:12:58.687, , , 270.0000000, -0.0001990,
b0068-Dec-21 15:14:23.787, , , 270.0000000, -0.0002093,
b0067-Dec-21 21:08:01.385, , , 270.0000000, -0.0000051,
b0066-Dec-22 02:49:07.401, , , 270.0000000, -0.0000513,
b0065-Dec-21 08:43:21.557, , , 270.0000000,  0.0002400,
b0064-Dec-21 14:26:00.839, , , 270.0000000, -0.0000714,
b0063-Dec-21 20:17:00.714, , , 270.0000000,  0.0000919,
b0062-Dec-22 02:09:15.946, , , 270.0000000, -0.0001043,
b0061-Dec-21 07:44:38.561, , , 270.0000000, -0.0001222,
b0060-Dec-21 13:36:15.345, , , 270.0000000,  0.0000183,
b0059-Dec-21 19:25:53.613, , , 270.0000000, -0.0001605,
b0058-Dec-22 01:07:47.416, , , 270.0000000,  0.0002330,
b0057-Dec-21 07:06:23.163, , , 270.0000000, -0.0001811,
b0056-Dec-21 12:55:42.169, , , 270.0000000,  0.0000139,
b0055-Dec-21 18:48:54.722, , , 270.0000000,  0.0000129,
b0054-Dec-22 00:44:47.649, , , 270.0000000, -0.0000731,
b0053-Dec-21 06:25:39.615, , , 270.0000000,  0.0001363,
b0052-Dec-21 12:22:25.835, , , 270.0000000, -0.0002618,
b0051-Dec-21 18:17:34.966, , , 270.0000000,  0.0000497,
b0050-Dec-22 00:00:20.487, , , 270.0000000, -0.0001109,
b0049-Dec-21 05:54:11.443, , , 270.0000000, -0.0000126,
b0048-Dec-21 11:40:22.531, , , 270.0000000,  0.0001324,
b0047-Dec-21 17:29:20.584, , , 270.0000000, -0.0000604,
b0046-Dec-21 23:26:07.441, , , 270.0000000,  0.0001580,
b0045-Dec-21 05:09:33.065, , , 270.0000000, -0.0002510,
b0044-Dec-21 11:03:21.613, , , 270.0000000, -0.0000736,
b0043-Dec-21 16:56:30.944, , , 270.0000000, -0.0001097,
b0042-Dec-21 22:33:18.759, , , 270.0000000,  0.0000771,
b0041-Dec-21 04:24:21.356, , , 270.0000000,  0.0001426,
b0040-Dec-21 10:12:26.530, , , 270.0000000, -0.0001138,
b0039-Dec-21 15:59:38.092, , , 270.0000000,  0.0001441,
b0038-Dec-21 21:54:26.922, , , 270.0000000, -0.0002347,
b0037-Dec-21 03:35:36.751, , , 270.0000000, -0.0000207,
b0036-Dec-21 09:25:47.783, , , 270.0000000, -0.0000916,
b0035-Dec-21 15:23:56.857, , , 270.0000000, -0.0000974,
b0034-Dec-21 21:07:59.960, , , 270.0000000,  0.0001618,
b0033-Dec-21 03:07:01.070, , , 270.0000000, -0.0002212,
b0032-Dec-21 09:02:42.749, , , 270.0000000,  0.0001271,
b0031-Dec-21 14:51:39.720, , , 270.0000000, -0.0000795,
b0030-Dec-21 20:46:53.400, , , 270.0000000,  0.0000954,
b0029-Dec-21 02:30:23.329, , , 270.0000000,  0.0000549,
b0028-Dec-21 08:20:00.342, , , 270.0000000, -0.0002320,
b0027-Dec-21 14:14:37.847, , , 270.0000000,  0.0000491,
b0026-Dec-21 19:53:02.619, , , 270.0000000, -0.0001852,
b0025-Dec-21 01:40:13.146, , , 270.0000000,  0.0000717,
b0024-Dec-21 07:28:12.508, , , 270.0000000,  0.0000011,
b0023-Dec-21 13:13:21.451, , , 270.0000000,  0.0000745,
b0022-Dec-21 19:08:28.678, , , 270.0000000,  0.0000658,
b0021-Dec-21 00:56:46.744, , , 270.0000000, -0.0002516,
b0020-Dec-21 06:48:04.716, , , 270.0000000,  0.0000052,
b0019-Dec-21 12:42:50.649, , , 270.0000000, -0.0002040,
b0018-Dec-21 18:25:29.982, , , 270.0000000,  0.0001945,
b0017-Dec-21 00:15:22.889, , , 270.0000000,  0.0000230,
b0016-Dec-21 06:10:15.393, , , 270.0000000, -0.0000271,
b0015-Dec-21 11:59:46.033, , , 270.0000000,  0.0001042,
b0014-Dec-21 17:53:40.466, , , 270.0000000, -0.0002179,
b0013-Dec-20 23:41:18.121, , , 270.0000000,  0.0000833,
b0012-Dec-21 05:29:27.358, , , 270.0000000, -0.0002130,
b0011-Dec-21 11:25:54.915, , , 270.0000000,  0.0000222,
b0010-Dec-21 17:12:47.560, , , 270.0000000,  0.0000170,
b0009-Dec-20 23:03:47.998, , , 270.0000000, -0.0002227,
b0008-Dec-21 04:58:02.889, , , 270.0000000,  0.0001204,
b0007-Dec-21 10:43:35.805, , , 270.0000000, -0.0000977,
b0006-Dec-21 16:31:43.344, , , 270.0000000,  0.0002022,
b0005-Dec-20 22:18:09.598, , , 270.0000000, -0.0000607,
b0004-Dec-21 04:04:06.168, , , 270.0000000, -0.0000863,
b0003-Dec-21 09:57:33.684, , , 270.0000000, -0.0000423,
b0002-Dec-21 15:39:45.573, , , 270.0000000, -0.0001559,
b0001-Dec-20 21:24:22.646, , , 270.0000000,  0.0001318,
 0001-Dec-21 03:16:30.532, , , 270.0000000, -0.0000890,
 0002-Dec-21 09:07:11.052, , , 270.0000000,  0.0001896,
 0003-Dec-21 15:02:04.005, , , 270.0000000, -0.0000630,
 0004-Dec-20 20:57:20.095, , , 270.0000000, -0.0001727,
 0005-Dec-21 02:50:18.447, , , 270.0000000, -0.0000574,
 0006-Dec-21 08:44:40.296, , , 270.0000000, -0.0001977,
 0007-Dec-21 14:31:44.091, , , 270.0000000,  0.0002322,
 0008-Dec-20 20:19:08.142, , , 270.0000000, -0.0001377,
 0009-Dec-21 02:12:07.965, , , 270.0000000,  0.0000945,
 0010-Dec-21 08:01:50.565, , , 270.0000000,  0.0000083,
 0011-Dec-21 13:47:47.271, , , 270.0000000, -0.0001219,
 0012-Dec-20 19:33:57.041, , , 270.0000000,  0.0001174,
 0013-Dec-21 01:21:48.357, , , 270.0000000, -0.0002025,
 0014-Dec-21 07:11:32.957, , , 270.0000000,  0.0001171,
 0015-Dec-21 13:01:17.010, , , 270.0000000, -0.0001043,
 0016-Dec-20 18:49:10.369, , , 270.0000000, -0.0000890,
 0017-Dec-21 00:40:25.228, , , 270.0000000,  0.0000350,
 0018-Dec-21 06:30:24.334, , , 270.0000000, -0.0000279,
 0019-Dec-21 12:16:10.480, , , 270.0000000,  0.0002305,
 0020-Dec-20 18:06:35.679, , , 270.0000000, -0.0001698,
 0021-Dec-20 23:59:26.577, , , 270.0000000, -0.0000071,
 0022-Dec-21 05:50:36.334, , , 270.0000000, -0.0002005,
 0023-Dec-21 11:39:49.239, , , 270.0000000, -0.0000893,
 0024-Dec-20 17:26:56.668, , , 270.0000000,  0.0000275,
 0025-Dec-20 23:18:41.268, , , 270.0000000, -0.0000826,
 0026-Dec-21 05:14:33.851, , , 270.0000000,  0.0002528,
 0027-Dec-21 11:05:45.543, , , 270.0000000, -0.0001590,
 0028-Dec-20 16:59:07.229, , , 270.0000000, -0.0000013,
 0029-Dec-20 22:51:53.041, , , 270.0000000, -0.0001192,
 0030-Dec-21 04:39:06.074, , , 270.0000000, -0.0000779,
 0031-Dec-21 10:24:32.571, , , 270.0000000,  0.0002035,
 0032-Dec-20 16:10:31.555, , , 270.0000000, -0.0001790,
 0033-Dec-20 21:57:32.263, , , 270.0000000,  0.0001515,
 0034-Dec-21 03:48:10.439, , , 270.0000000, -0.0001083,
 0035-Dec-21 09:31:23.543, , , 270.0000000,  0.0000156,
 0036-Dec-20 15:16:14.375, , , 270.0000000,  0.0000144,
 0037-Dec-20 21:09:37.334, , , 270.0000000, -0.0001473,
 0038-Dec-21 02:59:06.526, , , 270.0000000,  0.0001027,
 0039-Dec-21 08:52:03.109, , , 270.0000000, -0.0002149,
 0040-Dec-20 14:46:34.934, , , 270.0000000, -0.0000080,
 0041-Dec-20 20:36:33.138, , , 270.0000000, -0.0000749,
 0042-Dec-21 02:31:52.208, , , 270.0000000,  0.0001209,
 0043-Dec-21 08:20:31.612, , , 270.0000000,  0.0001661,
 0044-Dec-20 14:09:05.175, , , 270.0000000, -0.0001281,
 0045-Dec-20 20:07:30.199, , , 270.0000000,  0.0000600,
 0046-Dec-21 01:53:13.850, , , 270.0000000, -0.0002814,
 0047-Dec-21 07:39:18.893, , , 270.0000000,  0.0000514,
 0048-Dec-20 13:27:54.262, , , 270.0000000, -0.0000850,
 0049-Dec-20 19:12:07.978, , , 270.0000000,  0.0000074,
 0050-Dec-21 01:06:56.515, , , 270.0000000,  0.0001938,
 0051-Dec-21 06:56:41.704, , , 270.0000000, -0.0001857,
 0052-Dec-20 12:43:00.697, , , 270.0000000,  0.0000708,
 0053-Dec-20 18:38:16.086, , , 270.0000000, -0.0002158,
 0054-Dec-21 00:21:54.865, , , 270.0000000,  0.0000542,
 0055-Dec-21 06:06:48.755, , , 270.0000000,  0.0000645,
 0056-Dec-20 11:59:19.793, , , 270.0000000, -0.0001509,
 0057-Dec-20 17:45:07.284, , , 270.0000000,  0.0001273,
 0058-Dec-20 23:39:07.099, , , 270.0000000, -0.0001379,
 0059-Dec-21 05:28:40.917, , , 270.0000000,  0.0001323,
 0060-Dec-20 11:13:58.201, , , 270.0000000, -0.0000804,
 0061-Dec-20 17:13:23.347, , , 270.0000000, -0.0000044,
 0062-Dec-20 23:06:10.171, , , 270.0000000, -0.0000046,
 0063-Dec-21 04:56:25.906, , , 270.0000000, -0.0002108,
 0064-Dec-20 10:53:59.417, , , 270.0000000,  0.0000158,
 0065-Dec-20 16:38:59.374, , , 270.0000000, -0.0001544,
 0066-Dec-20 22:29:50.496, , , 270.0000000,  0.0002524,
 0067-Dec-21 04:19:42.124, , , 270.0000000,  0.0000529,
 0068-Dec-20 10:00:56.681, , , 270.0000000, -0.0000174,
 0069-Dec-20 15:56:47.659, , , 270.0000000,  0.0000085,
 0070-Dec-20 21:41:50.481, , , 270.0000000, -0.0002531,
 0071-Dec-21 03:21:06.996, , , 270.0000000,  0.0001184,
 0072-Dec-20 09:13:12.118, , , 270.0000000, -0.0001974,
 0073-Dec-20 14:56:56.715, , , 270.0000000,  0.0001440,
 0074-Dec-20 20:50:44.357, , , 270.0000000,  0.0000816,
 0075-Dec-21 02:47:58.379, , , 270.0000000, -0.0001180,
 0076-Dec-20 08:32:23.929, , , 270.0000000,  0.0000706,
 0077-Dec-20 14:32:28.742, , , 270.0000000, -0.0002118,
 0078-Dec-20 20:22:11.033, , , 270.0000000,  0.0001292,
 0079-Dec-21 02:05:53.386, , , 270.0000000, -0.0000862,
 0080-Dec-20 08:04:20.218, , , 270.0000000, -0.0000527,
 0081-Dec-20 13:51:02.955, , , 270.0000000, -0.0000138,
 0082-Dec-20 19:41:08.428, , , 270.0000000, -0.0000916,
 0083-Dec-21 01:34:00.400, , , 270.0000000,  0.0001706,
 0084-Dec-20 07:14:17.688, , , 270.0000000, -0.0001320,
 0085-Dec-20 13:11:46.858, , , 270.0000000,  0.0001276,
 0086-Dec-20 19:05:02.662, , , 270.0000000, -0.0001138,
 0087-Dec-21 00:47:44.570, , , 270.0000000, -0.0001065,
 0088-Dec-20 06:43:31.945, , , 270.0000000, -0.0000570,
 0089-Dec-20 12:27:12.676, , , 270.0000000, -0.0001076,
 0090-Dec-20 18:11:56.229, , , 270.0000000,  0.0003101,
 0091-Dec-21 00:05:00.340, , , 270.0000000, -0.0000723,
 0092-Dec-20 05:46:38.393, , , 270.0000000,  0.0001098,
 0093-Dec-20 11:41:02.914, , , 270.0000000, -0.0001170,
 0094-Dec-20 17:33:24.079, , , 270.0000000, -0.0001789,
 0095-Dec-20 23:11:48.719, , , 270.0000000,  0.0000741,
 0096-Dec-20 05:08:03.113, , , 270.0000000, -0.0002248,
 0097-Dec-20 10:59:21.518, , , 270.0000000,  0.0001828,
 0098-Dec-20 16:50:45.088, , , 270.0000000, -0.0000405,
 0099-Dec-20 22:52:26.005, , , 270.0000000,  0.0000316,
 0100-Dec-21 04:37:53.489, , , 270.0000000, -0.0000111,
 0101-Dec-21 10:32:51.209, , , 270.0000000, -0.0000988,
 0102-Dec-21 16:26:45.160, , , 270.0000000,  0.0001671,
 0103-Dec-21 22:05:30.846, , , 270.0000000, -0.0001663,
 0104-Dec-21 04:00:27.589, , , 270.0000000,  0.0000310,
 0105-Dec-21 09:48:05.819, , , 270.0000000, -0.0001285,
 0106-Dec-21 15:29:02.537, , , 270.0000000,  0.0000290,
 0107-Dec-21 21:21:24.912, , , 270.0000000,  0.0000801,
 0108-Dec-21 03:01:07.844, , , 270.0000000, -0.0000830,
 0109-Dec-21 08:54:52.140, , , 270.0000000,  0.0001515,
 0110-Dec-21 14:51:53.016, , , 270.0000000, -0.0002410,
 0111-Dec-21 20:33:35.922, , , 270.0000000,  0.0000090,
 0112-Dec-21 02:28:58.889, , , 270.0000000, -0.0001840,
 0113-Dec-21 08:19:29.538, , , 270.0000000, -0.0000194,
 0114-Dec-21 14:03:06.746, , , 270.0000000,  0.0002707,
 0115-Dec-21 20:00:24.280, , , 270.0000000, -0.0000796,
 0116-Dec-21 01:47:35.452, , , 270.0000000,  0.0001662,
 0117-Dec-21 07:40:35.832, , , 270.0000000, -0.0001959,
 0118-Dec-21 13:36:55.101, , , 270.0000000, -0.0000240,
 0119-Dec-21 19:16:53.087, , , 270.0000000, -0.0000595,
 0120-Dec-21 01:10:23.259, , , 270.0000000, -0.0001572,
 0121-Dec-21 07:05:30.321, , , 270.0000000,  0.0001480,
 0122-Dec-21 12:51:34.985, , , 270.0000000, -0.0001250,
 0123-Dec-21 18:48:04.621, , , 270.0000000,  0.0001094,
 0124-Dec-21 00:34:38.882, , , 270.0000000, -0.0000969,
 0125-Dec-21 06:20:19.339, , , 270.0000000,  0.0000397,
 0126-Dec-21 12:13:24.652, , , 270.0000000,  0.0000757,
 0127-Dec-21 17:52:23.154, , , 270.0000000, -0.0001190,
 0128-Dec-20 23:41:55.091, , , 270.0000000,  0.0000360,
 0129-Dec-21 05:33:55.016, , , 270.0000000, -0.0002121,
 0130-Dec-21 11:13:50.238, , , 270.0000000,  0.0001835,
 0131-Dec-21 17:05:56.635, , , 270.0000000, -0.0000219,
 0132-Dec-20 22:54:47.901, , , 270.0000000,  0.0000433,
 0133-Dec-21 04:47:21.718, , , 270.0000000,  0.0001068,
 0134-Dec-21 10:49:05.451, , , 270.0000000, -0.0002365,
 0135-Dec-21 16:36:41.719, , , 270.0000001,  0.0000325,
 0136-Dec-20 22:29:20.657, , , 270.0000000, -0.0002849,
 0137-Dec-21 04:24:37.388, , , 270.0000000,  0.0000933,
 0138-Dec-21 10:08:14.006, , , 270.0000000,  0.0000998,
 0139-Dec-21 16:02:16.602, , , 270.0000000, -0.0000314,
 0140-Dec-20 21:50:59.879, , , 270.0000000,  0.0001207,
 0141-Dec-21 03:38:15.722, , , 270.0000000, -0.0002227,
 0142-Dec-21 09:29:32.206, , , 270.0000000,  0.0000831,
 0143-Dec-21 15:09:53.586, , , 270.0000000, -0.0001443,
 0144-Dec-20 20:56:38.780, , , 270.0000000, -0.0000216,
 0145-Dec-21 02:51:38.932, , , 270.0000000,  0.0000430,
 0146-Dec-21 08:37:40.604, , , 270.0000000, -0.0000483,
 0147-Dec-21 14:29:28.980, , , 270.0000000,  0.0001262,
 0148-Dec-20 20:19:10.349, , , 270.0000000, -0.0001329,
 0149-Dec-21 02:05:59.319, , , 270.0000000,  0.0001792,
 0150-Dec-21 07:59:26.970, , , 270.0000000, -0.0000695,
 0151-Dec-21 13:46:44.064, , , 270.0000000, -0.0000544,
 0152-Dec-20 19:35:57.236, , , 270.0000000, -0.0000759,
 0153-Dec-21 01:31:28.578, , , 270.0000000, -0.0002238,
 0154-Dec-21 07:17:24.906, , , 270.0000000,  0.0001931,
 0155-Dec-21 13:06:37.962, , , 270.0000000, -0.0001289,
 0156-Dec-20 19:01:26.404, , , 270.0000000,  0.0001703,
 0157-Dec-21 00:53:46.419, , , 270.0000000, -0.0000232,
 0158-Dec-21 06:50:17.855, , , 270.0000000, -0.0001204,
 0159-Dec-21 12:39:20.129, , , 270.0000000,  0.0000215,
 0160-Dec-20 18:24:52.166, , , 270.0000000, -0.0002581,
 0161-Dec-21 00:15:49.407, , , 270.0000000,  0.0001923,
 0162-Dec-21 05:59:55.734, , , 270.0000000,  0.0000079,
 0163-Dec-21 11:45:54.351, , , 270.0000000,  0.0000973,
 0164-Dec-20 17:35:21.090, , , 270.0000000,  0.0000212,
 0165-Dec-20 23:22:16.213, , , 270.0000000, -0.0001294,
 0166-Dec-21 05:10:00.044, , , 270.0000000,  0.0000795,
 0167-Dec-21 10:56:02.346, , , 270.0000000, -0.0002199,
 0168-Dec-20 16:44:26.754, , , 270.0000000,  0.0000395,
 0169-Dec-20 22:40:58.726, , , 270.0000000, -0.0001409,
 0170-Dec-21 04:33:47.765, , , 270.0000000,  0.0000157,
 0171-Dec-21 10:25:23.403, , , 270.0000000,  0.0000138,
 0172-Dec-20 16:17:25.217, , , 270.0000000, -0.0000819,
 0173-Dec-20 22:10:13.639, , , 270.0000000,  0.0002272,
 0174-Dec-21 04:01:08.524, , , 270.0000000, -0.0001394,
 0175-Dec-21 09:51:31.333, , , 270.0000000,  0.0000768,
 0176-Dec-20 15:40:29.614, , , 270.0000000, -0.0001911,
 0177-Dec-20 21:30:13.552, , , 270.0000000, -0.0001079,
 0178-Dec-21 03:16:46.282, , , 270.0000000,  0.0001555,
 0179-Dec-21 09:00:41.915, , , 270.0000000, -0.0001212,
 0180-Dec-20 14:50:40.847, , , 270.0000000,  0.0002205,
 0181-Dec-20 20:45:06.090, , , 270.0000000, -0.0001297,
 0182-Dec-21 02:34:28.508, , , 270.0000000,  0.0000027,
 0183-Dec-21 08:23:11.172, , , 270.0000000, -0.0001057,
 0184-Dec-20 14:10:00.830, , , 270.0000000, -0.0001681,
 0185-Dec-20 19:57:19.438, , , 270.0000000,  0.0001547,
 0186-Dec-21 01:47:05.191, , , 270.0000000, -0.0000698,
 0187-Dec-21 07:33:11.839, , , 270.0000000,  0.0001505,
 0188-Dec-20 13:24:03.488, , , 270.0000000, -0.0000898,
 0189-Dec-20 19:17:59.611, , , 270.0000000,  0.0000146,
 0190-Dec-21 01:05:07.371, , , 270.0000000,  0.0000096,
 0191-Dec-21 06:55:34.733, , , 270.0000000, -0.0001374,
 0192-Dec-20 12:50:12.493, , , 270.0000000,  0.0000571,
 0193-Dec-20 18:44:08.122, , , 270.0000000, -0.0002300,
 0194-Dec-21 00:39:04.550, , , 270.0000000,  0.0001320,
 0195-Dec-21 06:27:54.285, , , 270.0000000, -0.0001090,
 0196-Dec-20 12:14:45.895, , , 270.0000000,  0.0000362,
 0197-Dec-20 18:08:07.779, , , 270.0000000,  0.0001632,
 0198-Dec-20 23:53:37.079, , , 270.0000000, -0.0001382,
 0199-Dec-21 05:39:54.918, , , 270.0000000,  0.0000850,
 0200-Dec-21 11:30:05.438, , , 270.0000000, -0.0002941,
 0201-Dec-21 17:13:40.137, , , 270.0000000,  0.0000178,
 0202-Dec-21 22:59:37.560, , , 270.0000000,  0.0000150,
 0203-Dec-22 04:46:57.476, , , 270.0000000, -0.0000275,
 0204-Dec-21 10:33:37.269, , , 270.0000000,  0.0001950,
 0205-Dec-21 16:33:22.111, , , 270.0000000, -0.0001467,
 0206-Dec-21 22:24:04.671, , , 270.0000000,  0.0000998,
 0207-Dec-22 04:12:40.121, , , 270.0000000, -0.0001846,
 0208-Dec-21 10:07:53.665, , , 270.0000000, -0.0000409,
 0209-Dec-21 15:55:24.603, , , 270.0000000,  0.0000132,
 0210-Dec-21 21:47:37.736, , , 270.0000000, -0.0000329,
 0211-Dec-22 03:39:31.850, , , 270.0000000,  0.0001010,
 0212-Dec-21 09:25:14.945, , , 270.0000000, -0.0001749,
 0213-Dec-21 15:21:04.239, , , 270.0000000,  0.0001490,
 0214-Dec-21 21:07:03.776, , , 270.0000000, -0.0001010,
 0215-Dec-22 02:52:01.685, , , 270.0000000, -0.0000224,
 0216-Dec-21 08:48:56.094, , , 270.0000000, -0.0000066,
 0217-Dec-21 14:37:03.118, , , 270.0000000, -0.0002006,
 0218-Dec-21 20:27:39.051, , , 270.0000000,  0.0001553,
 0219-Dec-22 02:16:19.313, , , 270.0000000, -0.0001650,
 0220-Dec-21 07:57:23.372, , , 270.0000000,  0.0002020,
 0221-Dec-21 13:50:53.138, , , 270.0000000,  0.0000452,
 0222-Dec-21 19:38:21.411, , , 270.0000000, -0.0000185,
 0223-Dec-22 01:21:51.796, , , 270.0000000,  0.0000444,
 0224-Dec-21 07:17:29.371, , , 270.0000000, -0.0003150,
 0225-Dec-21 13:03:07.566, , , 270.0000000,  0.0000734,
 0226-Dec-21 18:50:26.313, , , 270.0000000, -0.0001057,
 0227-Dec-22 00:45:26.291, , , 270.0000000,  0.0000411,
 0228-Dec-21 06:33:29.503, , , 270.0000000,  0.0000326,
 0229-Dec-21 12:35:14.387, , , 270.0000000, -0.0000757,
 0230-Dec-21 18:30:18.924, , , 270.0000000,  0.0000734,
 0231-Dec-22 00:14:02.293, , , 270.0000000, -0.0002109,
 0232-Dec-21 06:10:38.383, , , 270.0000000,  0.0001030,
 0233-Dec-21 11:57:51.654, , , 270.0000000, -0.0001092,
 0234-Dec-21 17:42:47.965, , , 270.0000000,  0.0000704,
 0235-Dec-21 23:36:44.890, , , 270.0000000,  0.0000262,
 0236-Dec-21 05:16:10.036, , , 270.0000000, -0.0001084,
 0237-Dec-21 11:06:52.921, , , 270.0000000,  0.0001933,
 0238-Dec-21 16:55:14.742, , , 270.0000000, -0.0001366,
 0239-Dec-21 22:34:33.818, , , 270.0000000,  0.0000997,
 0240-Dec-21 04:33:07.806, , , 270.0000000, -0.0001730,
 0241-Dec-21 10:24:18.445, , , 270.0000000, -0.0001180,
 0242-Dec-21 16:10:27.219, , , 270.0000000,  0.0000718,
 0243-Dec-21 22:05:32.402, , , 270.0000000, -0.0001856,
 0244-Dec-21 03:48:31.024, , , 270.0000000,  0.0002491,
 0245-Dec-21 09:43:23.713, , , 270.0000000, -0.0000443,
 0246-Dec-21 15:39:08.547, , , 270.0000000,  0.0000912,
 0247-Dec-21 21:21:46.152, , , 270.0000000, -0.0000687,
 0248-Dec-21 03:19:42.016, , , 270.0000000, -0.0001807,
 0249-Dec-21 09:09:23.411, , , 270.0000000,  0.0000526,
 0250-Dec-21 14:52:48.544, , , 270.0000000, -0.0001264,
 0251-Dec-21 20:48:41.161, , , 270.0000000,  0.0001402,
 0252-Dec-21 02:36:11.925, , , 270.0000000, -0.0000885,
